央视,#genre#
高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
央视文化精品,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
哒啵电竞,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226951/index.m3u8
哒啵赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226954/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8


歌曲欣赏,#genre#
八戒,https://cloud-cdn.yinyuetai.com/68271b506c9e71eeb1e90666a2ec0102/a23878108dbae6c01f2c0457d66cd175-hd.mp4?w=1920&h=1080&sign=1698575072-0ishg1b95f1ojx4mptw4qj84hkcoyq9prsqt872dd3rshnjou6fn-0-b85ab9f91a5430d280a925507f215781
落日飞车,https://cloud-cdn.yinyuetai.com/e0565fa068cf71eeaf491776b3cf0102/38c9feefda5b2d8ba84b0b2cbe325183-hd.mp4?w=1920&h=816&sign=1698575146-ua2t8or0pji1a9gel63qyjfklsdzqldnp49w36ujhgz1xd48xzqi6pc54v8d0oh4zs4qxyxqqvh-0-b33ad98a10226756d5bc4c876d61bb2c
最炫民族风,https://cloud-yytplay-cdn.yinyuetai.com/mv/3C3801623E8BFED3CCB3D999EAE4C595.mp4?w=1920&h=1080&sign=1698575758-gdjlgk8icjqfm70d3u3ttczzflvlpzez9n67aehtpgb2gf3gdwq2hkx3eror3x95mqczk-0-908f8df6656a731e8e5283fd88afb1a1
2002年的第一场雪,https://cloud-yytplay-cdn.yinyuetai.com/mv/4E93015B8F8C4200A3BA6DE044C50B46.mp4?w=960&h=720&sign=1698575881-cogzpkz8q2p38cb6cuti7uvg04ge85eflh06aq048rvimf5njoizqr2628ivm-0-414bc16a7afda4ca4efc8bb90c370965
黄昏,https://cloud-yytplay-cdn.yinyuetai.com/mv/DDCA012B04C2A4FD17139C36B8A18745.mp4?w=564&h=424&sign=1698575978-bja8tfjelrti1zu0yig41mv4pr55nazspf5bon04g4fhppxhy4k7tfj4gpujdnw6kfb7n-0-4021e32f927b5857f4a5366ff6b64aeb
寂寞沙洲冷,https://cloud-cdn.yinyuetai.com/6b8fd8a2ad4c4f988cf42ebc355468bd/4fe103c0a162e24d81192b471162cb5c-hd.mp4?w=1920&h=1080&sign=1698576054-u4dait3x94tnp15132e-0-a73e8b84ae2475b4740526055a0feda4
过火,https://cloud-yytplay-cdn.yinyuetai.com/mv/308C016079639B2041FD431905A0CFF8.mp4?w=1920&h=1080&sign=1698576138-tyjmsvy7883p2hgn570u6i47x0ept0wlo9tudgtb6h91d22fhyeoxuz9hfs0gdj-0-71304ae9495c434271b12c2cdd268c42
爱就一个字,https://cloud-cdn.yinyuetai.com/7fda1b80ea3571ed89411776b2df0102/84664c309e8dd66d3d2e2b544950c2ca-hd.mp4?w=648&h=480&sign=1698576227-bsg6qyrvywqkz1zl7wwwwilyl5oekvguhsmz3gz85vvb1pich9cz4ghdvddw97gkq9scxpugln852fmyhmsa1c1u-0-cfec39c0fe5af8cbaf3bf5da9980873f
爱如潮水,https://cloud-cdn.yinyuetai.com/f112ee40de9071eda7e634b6fdcb0102/38ae5c7e7ea420f34ee0b9439a132f98-hd.mp4?w=1920&h=1080&sign=1698576413-5zz3297nzmrx4wvw3bvoycwjdsfdhyjwuo99qgc6heoq-0-894a849211c851ca71ad11902d3065ad
挪威森林,https://cloud-yytplay-cdn.yinyuetai.com/mv/69B5013B89FE69D47A0537C18A56A5D9.mp4?w=640&h=480&sign=1698576307-3pku2x8ajtz10j7ej1jn4t62s3nba6vrb4smkbzx660mh2z7n-0-92ac7227c1b0dc7d1b41e48b80241f57
突然的自我,https://cloud-yytplay-cdn.yinyuetai.com/mv/9006014f8414328087aadea9e89c6227.mp4?w=576&h=432&sign=1698576518-6fa7lxgc991806yr5ay2yxd8vdfgh77gz3yjxnm7umka2r1b1xriq2ssgjq498denhb-0-d2fb88b6d63346952f7b775961b3fb1d
痛哭的人,https://cloud-yytplay-cdn.yinyuetai.com/mv/4899013C3BD85A98380C6BF190FDA8CB.mp4?w=576&h=432&sign=1698576620-eeutaybsggll6wx5vs5r2z012qjkffv7xnpzixy5gmksmwynjj0iuilezz7nzryhhekzcktddgj8agi1i4eb2v4u0o50ds08po-0-43ecc0c6130980b34e253567d9d67db3
一万个理由,https://cloud-yytplay-cdn.yinyuetai.com/vod-4971fc/4de0d3708a5071ed81d116b5feac0302/9a98b23797d442a79e8664ac8f4679a6-87c7be6312e052a10d6014ef0a947232-hd.mp4?w=1024&h=576&sign=1698576702-bvrgs9f8mamby07u5211cwg1j27ki1zg362outu745lzvn0ax88dmd9eob3tozjqxvil4g3h7s2xru55nah52qton-0-47427976def547f2e78214674802af3d
白狐,https://cloud-yytplay-cdn.yinyuetai.com/mv/519701315AB0E033B94E000FEFF057E1.mp4?w=576&h=432&sign=1698576764-kzm8acdgdgs5qiprf3zrzigfxsus2wwa68vsjfba8t8b5kmzmn77gygh5t401vw3qfv0m2hqdcjilb50w3bekfjn-0-44ebac41bc2ff684420fc4b87ee3f684
相思的债,https://cloud-yytplay-cdn.yinyuetai.com/mv/F192015F4C3817BFCB63C2EE7B487834.mp4?w=768&h=432&sign=1698576840-h50h1nf9n7dd43ul25d2cj2qmytjccty6kjg4xgsnllsvo00vzca4h5cn9vov9qxrdba3priyyacr-0-1165045fd511b8fbc044c8275cdc75f7
爱情码头,https://cloud-yytplay-cdn.yinyuetai.com/mv/0E05014D2D1E211C2FB9B047E71F219C.mp4?w=1280&h=720&sign=1698576908-ypkqt6xh6j21x2w43adi02xhb-0-680010c3bb342a548492bde9f1eb6698
没有你陪伴我真的好孤单,https://cloud-yytplay-cdn.yinyuetai.com/mv/61D9015693D4545FF1C3746E301BB740.mp4?w=1920&h=1080&sign=1698576977-2ofj9a5kzacxx7nq4xcyxe4x5q8dgzj629xazezo9at49ewtqsar5p0w33ofw4xdz82w1oy9vra7rcq5bxqp5-0-47364fe92fa6a5c05f58d251e2493d7f
谁的眼泪在飞,https://cloud-yytplay-cdn.yinyuetai.com/mv/D6D3015DA559241A860FB5C6089BE063.mp4?w=768&h=432&sign=1698577408-rlmc2du7rk1f9lbs62bh90pi90hu7099jlxgdrmwllvho-0-c4255b478191abfab86a99968d4c1a1d
冬季到台北来看雨,https://cloud-yytplay-cdn.yinyuetai.com/mv/2BD6015949906FCE5AEF23B9C47CF405.mp4?w=640&h=480&sign=1698577482-9vaqkrlv0ixq3lim9takr21et7goljimu8o388jzcm8w724gy7ruxtty6mjr8ngp8ohej-0-5853ae09eeb21a999ebbb1a43b18f909
羞答答的玫瑰静悄悄的开,https://cloud-yytplay-cdn.yinyuetai.com/mv/9CAE01509E23BADDB4CC991DB73E1114.mp4?w=640&h=480&sign=1698577567-nekxrr5ijpy1n0u3m8n18zu8vvdlwx2ocnjd8psq1c8py0q1wtgo-0-85c73124817260e2fb10184be404857c
心要让你听见,https://cloud-yytplay-cdn.yinyuetai.com/mv/B86001410BC32406FD21C0FAD3BB27C9.mp4?w=1280&h=720&sign=1698577641-1e1vq404c449huodh16o9fyy686z8xgyt9n42t315yy8a4pcoeiwo6weglm4izd418x8ddrt90ekt6dqfixywdeihqw1zd-0-8e6d603544f24dd2799f6f544f1624f5
有多少爱可以重来,https://cloud-yytplay-cdn.yinyuetai.com/mv/ABB30142FAA0540822F16D624CE87D0E.mp4?w=768&h=432&sign=1698577792-3mcsjgtj79a60iyg7ftedhym0a3iralekzrpcvtd54-0-51ddc098b2b3846352c41eff48fd982d
回心转意,https://cloud-yytplay-cdn.yinyuetai.com/mv/70F0015303E6A155916552FE5E545117.mp4?w=1280&h=720&sign=1698577867-ytfi47se7b8mwuxw0uajqyxd6qgao83lyg733pxoz4o4daqc-0-4072d3a4892a88137ac3bff5faeda0b1
窗外,https://cloud-yytplay-cdn.yinyuetai.com/vod-4971fc/885d86708a5471edae9e35a6ecca0302/639349c527a5449cabf257d2f5561bdb-194de39f01304aaa51d7490d5e572a21-hd.mp4?w=768&h=576&sign=1698577929-6kqsptvdr80p7m-0-ac4552a18f47f3868d0badb7f3b11071
我相信,https://cloud-yytplay-cdn.yinyuetai.com/mv/6D42012CCC68F6FA2FD85252F8E91AE9.mp4?w=564&h=424&sign=1698577994-tj1tuiw3e14i5u29mqqwk2b7n5lunhq3ydz80vvgufj9dlf973-0-f3046b65169542380314d6eef5112809
冷酷到底,https://cloud-yytplay-cdn.yinyuetai.com/mv/210C0140D0ABE8127583535FEA0880FF.mp4?w=720&h=540&sign=1698578063-1lmtmp798o6o9l3umljovacvonsqpfkre1qfr4m6uc85kcjg0ya0h3s2yxr9-0-8d69948fa77c07440849419bfc96d9d9
乌兰巴托的夜,https://cloud-yytplay-cdn.yinyuetai.com/mv/85FD0164480697270B26CED67ED4A13E.mp4?w=1280&h=720&sign=1698578146-fcjm6u-0-8338d48426cf275344a1362983e67129
演,https://cloud-yytplay-cdn.yinyuetai.com/mv/347801512E64FC096B601D5933F620E4.mp4?w=1920&h=1080&sign=1698578206-10qu9xmsa11b4q2swm869y05izsqcw5qymu219fg2y68wp3hek88dqd-0-34606a0ffeb02075ec58969b92f13c5d
错位,https://cloud-yytplay-cdn.yinyuetai.com/mv/49DF0160F0772DC63D431E527C8ECFAD.mp4?w=768&h=432&sign=1698578264-buyy1-0-afbceb27ed5b8e1ed69c195ee9645f73
拯救,https://cloud-yytplay-cdn.yinyuetai.com/mv/C2DE012FE71647EA0E25197B7BAE5F07.mp4?w=576&h=432&sign=1698578367-9bgftpqjuytf4focohqtp07ufs7gcynv0yyq6w2idhwe8bl-0-2049afb926346524daa158f422c36936
风往北吹,https://cloud-yytplay-cdn.yinyuetai.com/mv/9BBB0140A49C95DA776ECA3DE5CD8A91.mp4?w=1280&h=720&sign=1698578430-o53rptdz5rwfqoswk32kmduggrhy5qek7obsi2kxcdn45k8dqo3x6fl89vkkgwuxhle9rq1-0-d60822fc81fc6caf40cc52984460742a
男人海洋,https://cloud-yytplay-cdn.yinyuetai.com/mv/D119B4C0E2A8A6295050EF70DD97CAED.mp4?w=500&h=368&sign=1698578604-t6tfcx5ltqcmtvlz8s4xotmnlenhbkubve6wvec3hjxjosvn3sjwe3i3u4outf6jwi1417phfkingnqz1r575nvv5464i05rw-0-ee74b34f52235104b5a015cb9178a925
你到底爱谁,https://cloud-yytplay-cdn.yinyuetai.com/mv/F8090149E4CCD32EC77ACACB85EE2BEB.mp4?w=1080&h=720&sign=1698578714-bmrjnr7bsc4v1rr33m-0-1a03d64b825d4a8fa2206f5914c4c5f1
不在犹豫,https://cloud-yytplay-cdn.yinyuetai.com/mv/AD0A015644E78B426F09BA6BC492A790.mp4?w=640&h=480&sign=1698578964-xpqc3h3clbgjii8x3kyexceigdlyo60-0-851a782698c4508ba05bf3797f28516b
蓝莲花,https://cloud-yytplay-cdn.yinyuetai.com/mv/769C014A8C9BAD859D247510B6586DCF.mp4?w=564&h=424&sign=1698579138-lyp1vltxp9xgy0oxag4ounjc7gp4ws1t9mb4vhf59hosemnrhxp1l9vy1hqcoa8cx-0-0b1d5cf2e4884c20f5e28568a6863a12
